logFC	AveExpr	t	P.Value	adj.P.Val	B
ENSMUSG00000009112	1.02858390166611	6.2992967733166	5.87153430697052	0.000187024075499936	0.00299378439060871	0.785871666164306
ENSMUSG00000003154	1.02993782650664	5.94210135744832	5.83808673926086	0.000195381709576355	0.00305518926618909	0.782362314316842
ENSMUSG00000004347	-1.54473372178647	4.79494632090936	-5.6601350841997	0.000247179863648514	0.00353144588816683	0.781724237701172
ENSMUSG00000036281	1.28508372952702	3.59518246666659	5.5993719128211	0.000268114316625958	0.00368133860625032	0.778909182873099
ENSMUSG00000047757	-2.08875940886434	1.59769827729626	-5.66087353170534	0.000246936548791965	0.00353144588816683	0.767302605022505
ENSMUSG00000041219	-1.94242187891771	2.59534613950628	-5.64337089855761	0.000252773676089192	0.00355044688581296	0.758999750133277
ENSMUSG00000056612	-1.00177064839105	7.43176926430853	-5.89461093045312	0.000181483241186506	0.00293806034092353	0.755976599466353
ENSMUSG00000053646	1.51855562854917	4.96052310473989	5.78639490796891	0.000209101205926462	0.00317685358779162	0.753716704181638
ENSMUSG00000049739	1.60463175519876	3.22525262258132	5.55098138409215	0.000286152240395898	0.00383898236722427	0.742051443922068
ENSMUSG00000045975	1.11174806548093	4.59487551434636	5.6939002131914	0.000236314044465282	0.00340876371106213	0.735395525428792
ENSMUSG00000036306	-2.32014031864674	1.20878559192462	-5.69056075195843	0.000237365403180405	0.00341625229375564	0.733219590578555
ENSMUSG00000068299	1.71532847049887	0.934433405237149	5.53376904402537	0.000292879816523822	0.00388594123491455	0.72990725707505
ENSMUSG00000029086	-1.25737829267317	2.45246264944626	-5.51335151007908	0.000301081733163941	0.00393213356089387	0.725502841167441
ENSMUSG00000044550	-1.04511056543227	3.66299281654969	-5.54061225106749	0.000290184920409781	0.00386451660603814	0.693690857299633
ENSMUSG00000043557	-2.55606363680951	2.85794650389262	-5.51801264345921	0.000299187769451737	0.00391935977981775	0.677678961902205
ENSMUSG00000003435	1.79993621077843	5.6616833425176	5.70521068543668	0.000232790313540775	0.00336929204648982	0.677403576134223
ENSMUSG00000022440	-1.70091787984973	4.91074157894766	-5.48893093553896	0.000311217782625234	0.00400946692505495	0.663901889082283
ENSMUSG00000025577	-1.88076326738456	1.61279985805858	-5.50241660430995	0.00030557576676719	0.00396260777147191	0.663045152056231
ENSMUSG00000004098	1.11232041613383	8.04237723791766	5.89728096614748	0.000180853679325272	0.00293156506966898	0.651690590826199
ENSMUSG00000040170	1.03350325551905	4.1526866299583	5.64185901137668	0.000253284822494967	0.0035537383073119	0.642075823085046
ENSMUSG00000024620	1.05458410423369	8.17682023528224	5.91545394255968	0.000176630858150397	0.00288865393453235	0.639847192255182
ENSMUSG00000027304	-1.00848979290562	5.01458010208692	-5.64791090587375	0.000251245436911064	0.0035367203059915	0.639437549300046
ENSMUSG00000040459	-1.06439242052233	4.02628993494321	-5.51687235474628	0.000299649916353123	0.00392141246293719	0.598711934971135
ENSMUSG00000041845	-1.51981110322123	2.55644277274894	-5.41926122726364	0.000342207311654672	0.00424469320485283	0.597225730155936
ENSMUSG00000040703	-1.58064554687007	1.74937909567676	-5.41506596343443	0.000344176474335453	0.00425193404430448	0.591433565080983
ENSMUSG00000028587	1.10471129884836	4.00684076625709	5.52488687205208	0.000296417922307083	0.00389898902313354	0.584847544306649
ENSMUSG00000036655	-2.24955838537579	0.591327089575134	-5.46098058885388	0.000323271575068001	0.00410500542109099	0.582584942889294
ENSMUSG00000030643	-1.0651697058857	2.95602925645171	-5.42372421699253	0.000340125777995544	0.00422704234066485	0.566243743327569
ENSMUSG00000042655	-1.43015453162268	1.55493521770796	-5.38144599422303	0.00036040409849461	0.00436496963818283	0.555978227158311
ENSMUSG00000024084	-1.25858830709259	2.81866073345477	-5.3858645314836	0.000358225187213338	0.00436172049845529	0.554626448389411
ENSMUSG00000026018	-2.10331115325231	-0.249238890971045	-5.535374928516	0.000292244998838629	0.00388594123491455	0.549695056814148
ENSMUSG00000022421	1.15933439124445	4.48977110667724	5.54120130296112	0.000289954199321818	0.00386451660603814	0.54562496534319
ENSMUSG00000041220	-1.50276834440677	2.55890159288357	-5.37473488566191	0.000363740845283544	0.0043713713367082	0.545536095481638
ENSMUSG00000027636	-1.62395196086954	2.61647857767041	-5.37534724769193	0.000363435007797152	0.0043713713367082	0.545097242369309
ENSMUSG00000030814	-1.20658113906275	4.81649677446208	-5.52812440867432	0.000295122988129653	0.00389354042707496	0.539302328597542
ENSMUSG00000038766	1.38880405860885	3.58222393853119	5.3968024533712	0.000352892064751807	0.00432463340677077	0.535841747877417
ENSMUSG00000034573	1.33021366014084	4.84250453537855	5.58499145461912	0.000273343323468667	0.00371341966845582	0.524654877858731
ENSMUSG00000024066	2.38185332584446	4.03982600893123	5.43651898024306	0.00033423343304706	0.00417808063627864	0.516453877043319
ENSMUSG00000020541	-1.01451616016703	3.6126629628124	-5.44029999475791	0.00033251325945606	0.00417688229423125	0.507595788602436
ENSMUSG00000046056	-1.27134097530248	2.36896411903943	-5.37006118845095	0.000366084206159336	0.00438654853417819	0.507471027232067
ENSMUSG00000025270	-1.86108483532503	2.20640348014176	-5.35778777663053	0.00037231562705433	0.00442163554127982	0.506226801832629
ENSMUSG00000032186	1.0925369162282	4.63144195294872	5.65179028670451	0.000249947463213256	0.00353394882459448	0.497167563634711
ENSMUSG00000028778	1.05158959412806	3.24516963123858	5.42005618831277	0.000341835542133054	0.00424418248540053	0.491674355981584
ENSMUSG00000042401	-1.47695251503117	1.27630879400512	-5.33620105093587	0.000383553894176618	0.00450921693538409	0.490175472333081
ENSMUSG00000042029	1.82815535324752	3.18019229703357	5.33083659708731	0.000386402877719625	0.00452931387514218	0.48893937590837
ENSMUSG00000003355	-1.45706603915735	2.81538097473847	-5.34812863434635	0.000377299899303837	0.00446430977627895	0.485710092001471
ENSMUSG00000049281	1.50357957120931	1.33234887990517	5.37862295670977	0.000361803678727519	0.0043713713367082	0.48554648429106
ENSMUSG00000028532	1.4722227235834	5.38480849742901	5.57707744218039	0.000276267779783072	0.00374918156115758	0.474166032420983
ENSMUSG00000037568	-1.7585758373739	3.89006202851334	-5.31098422564428	0.000397145603533889	0.00461407715671318	0.46197810295928
ENSMUSG00000060935	-1.0988465687888	5.150388670739	-5.44599626781925	0.000329939694305236	0.00416087013309491	0.455855775586107
ENSMUSG00000061322	2.07887691058845	-0.357469928223171	5.52883673251492	0.000294838894463431	0.00389354042707496	0.452615977570816
ENSMUSG00000055733	1.23491365906495	1.67482358809794	5.30134923501159	0.000402474661479816	0.00465912507130557	0.452596717356542
ENSMUSG00000047875	-1.98508703867664	0.751092595570209	-5.38189766833513	0.00036018071219959	0.00436496963818283	0.446449174797277
ENSMUSG00000029577	1.13112214666039	6.17937316114489	5.60330103819617	0.000266704427324536	0.0036737676373309	0.435199120728739
ENSMUSG00000097148	-1.18124516367053	3.83169901893677	-5.36966017142383	0.000366286028091526	0.00438654853417819	0.432443257320777
ENSMUSG00000027962	-1.19687734884325	8.3629395659561	-5.7255298058545	0.000226601462330605	0.00332850065606443	0.425210497322758
ENSMUSG00000030816	1.20984616531016	5.38843937389209	5.52270080191068	0.0002972957547143	0.00390653316174225	0.419426426702634
ENSMUSG00000015879	1.03967293301278	2.36155585867488	5.32211236355271	0.000391084867099165	0.00455190165350778	0.412933151438827
ENSMUSG00000036208	1.24941632810138	3.1199838233137	5.27074205564443	0.000419919129570991	0.00477072724374547	0.409278877404207
ENSMUSG00000022033	-1.63297297441707	3.22263586934352	-5.25862426174104	0.00042704851690241	0.00483887807589862	0.393125645557778
ENSMUSG00000002083	-1.2272649218501	3.37067893137227	-5.28190609978486	0.000413463914547602	0.00473510235054605	0.39264539514929
ENSMUSG00000003644	-1.46868970079118	3.34419949799285	-5.32378688314787	0.000390181505813119	0.00454963684979911	0.379736762999732
ENSMUSG00000038233	-1.85951438511788	2.46736121590201	-5.24407325462504	0.000435781641839664	0.00489891831693311	0.37025862405676
ENSMUSG00000054196	-2.35472106550372	4.17401158648604	-5.29097014917426	0.000408301338405385	0.00470114132955008	0.369300844204119
ENSMUSG00000040797	-1.77919248335202	3.65140578032031	-5.23952385228668	0.000438551267462971	0.00491293229785144	0.362423563264343
ENSMUSG00000039501	1.1147394116287	5.67729952878502	5.54708857321932	0.000287659081983924	0.00385085223619355	0.338622798801806
ENSMUSG00000061613	-1.01467391083926	5.2376863818823	-5.41708575742804	0.000343226911502282	0.00424893775843295	0.331980230087716
ENSMUSG00000012519	1.4858550671795	3.03364663473386	5.20640789297253	0.000459290336087583	0.00502402549830106	0.322907844598687
ENSMUSG00000023868	-1.34286400878839	3.56823844167205	-5.23189080900822	0.000443240721161336	0.00494380919050325	0.319787878062106
ENSMUSG00000027460	1.09430418724871	2.77774172200645	5.24333151306431	0.000436231921580188	0.00489968977186917	0.307826938962701
ENSMUSG00000027580	1.24892009147947	4.30205367474143	5.31962208915408	0.000392432466183302	0.00456344927614242	0.307410948356256
ENSMUSG00000032115	1.14053134783565	4.40446678436782	5.32463675223334	0.000389723880732575	0.00454843198258618	0.307086635107083
ENSMUSG00000058665	-1.56121807781191	2.02482666356617	-5.20517600872066	0.000460081841679672	0.00502402549830106	0.30415951433331
ENSMUSG00000009646	-1.729794055682	0.474721471279521	-5.225484452748	0.00044721809907416	0.00496455695127576	0.301384588345239
ENSMUSG00000000247	-2.38391947108306	1.49352993609909	-5.19096387136554	0.000469319981861604	0.00507279123459487	0.299096071017824
ENSMUSG00000036529	1.3054433793302	5.79619341956296	5.45897871637633	0.000324153968774983	0.00410808356479095	0.295131754709232
ENSMUSG00000006281	1.064231819846	3.28886856621347	5.24933214172771	0.000432603470636768	0.00488887619369263	0.294251678064622
ENSMUSG00000023013	-2.34742542393433	0.769320604665027	-5.29585290858672	0.000405549016223149	0.00468204880420215	0.286940048496573
ENSMUSG00000026039	-2.58261455841391	1.63118312030332	-5.29842038220532	0.000404109778977119	0.00467383904730473	0.282378794431189
ENSMUSG00000092329	1.69111949588541	5.21784468386361	5.37548454951498	0.000363366471858198	0.0043713713367082	0.281102524121636
ENSMUSG00000042644	1.42962097838492	3.99140262787103	5.38424941060908	0.000359020004283217	0.00436172049845529	0.278291904451513
ENSMUSG00000038970	1.2964605120432	3.29455052587059	5.22476812083687	0.000447665208586939	0.00496455695127576	0.269924754459417
ENSMUSG00000045007	-1.4886248589444	1.85011265633347	-5.15555399600243	0.000493213969817178	0.00519949722619841	0.260348673000627
ENSMUSG00000021943	-1.83173449881378	2.30582521490154	-5.14820047948217	0.0004983377662299	0.00524511858733024	0.245536730953654
ENSMUSG00000062248	-1.51155524977466	4.16881826639654	-5.19854758277305	0.000464365917442459	0.00504972863615319	0.245062899102891
ENSMUSG00000024228	1.33752364052588	2.32333879107178	5.14593482356751	0.000499927916185805	0.00524781241863725	0.24357554411666
ENSMUSG00000020656	-1.35977225902563	2.3443819365012	-5.14804658522136	0.000498445604965173	0.00524511858733024	0.228557696171771
ENSMUSG00000082035	-1.13516935079897	3.49882505763481	-5.18999592552352	0.000469956363116333	0.00507279123459487	0.223647865723312
ENSMUSG00000026430	-1.29522556256005	2.26981812068432	-5.13401476867105	0.000508384121418923	0.00528476500295991	0.219813944731282
ENSMUSG00000071537	-2.25122992995644	0.5377773165541	-5.20563828134826	0.000459784652565299	0.00502402549830106	0.218037666791945
ENSMUSG00000032480	1.33986006979439	5.52459047332455	5.39038032483763	0.000356012942624847	0.00435285157849313	0.210855688578721
ENSMUSG00000032278	-2.13126144840246	-0.320717700483435	-5.18055161432689	0.000476214392822144	0.00510791570541582	0.208283878534338
ENSMUSG00000047221	1.13988455467421	3.06571479320207	5.13565172693718	0.000507213815695871	0.00528476500295991	0.203948048906589
ENSMUSG00000034394	-2.59859740900563	1.90261444808236	-5.13381601429395	0.000508526413318355	0.00528476500295991	0.193915201732453
ENSMUSG00000027864	-1.62888720110943	3.13986272019976	-5.10053357598817	0.000532967099348993	0.00545999130568721	0.175989107218787
ENSMUSG00000027536	1.12761780719233	2.48503663909148	5.14288645574752	0.000502076004661297	0.00525746472091495	0.169569813747074
ENSMUSG00000067928	2.41551444882233	0.700909634451013	5.20743310586148	0.000458632734351214	0.00502402549830106	0.165838242136628
ENSMUSG00000001604	-1.53850413177504	3.39397816250932	-5.12298388192072	0.000516346296916949	0.00534154211105544	0.155878788754374
ENSMUSG00000072653	1.1799397268347	2.60904277880635	5.09746313410894	0.000535284485298114	0.005471323425364	0.152765014201467
ENSMUSG00000037161	-1.42416404565401	0.802314502786211	-5.0761070590838	0.000551704649128154	0.00558139029590799	0.151058588638424
ENSMUSG00000027706	-1.03171473968397	7.23553714912361	-5.51801944474523	0.000299185015265632	0.00391935977981775	0.149476152044661
ENSMUSG00000064202	1.50374550000902	0.467192685133239	5.08994804641424	0.000541002118120753	0.00551658871519795	0.14652657959283
ENSMUSG00000028678	-2.05572307264616	2.43968128084433	-5.05937202383209	0.000564948937492903	0.00564860939216035	0.122723738664844
ENSMUSG00000025429	-1.53093807606398	2.15258123042545	-5.06324655174236	0.000561852570888714	0.00563961165368985	0.122547762829898
ENSMUSG00000039662	1.36030013785513	5.59403039368959	5.32480171421836	0.000389635121267512	0.00454843198258618	0.122146499280579
ENSMUSG00000050271	1.3123539921445	4.53913019234206	5.17731576649069	0.000478379060966104	0.00512640265833293	0.121283599858103
ENSMUSG00000021614	-1.13005054874443	4.04970720782135	-5.08710761134634	0.0005431801966562	0.00552563182620626	0.116852895342596
ENSMUSG00000015944	1.23985543740069	4.80710100379251	5.17475258961909	0.000480101228821473	0.00512718202741059	0.10734943785281
ENSMUSG00000024039	-1.17609197691408	2.87464317040498	-5.17020283168823	0.000483174560460155	0.00514771369891076	0.10644133838847
ENSMUSG00000058503	-1.9003037689674	1.28463737147529	-5.05437843018739	0.000568966611346924	0.00567639151769132	0.0998888661782402
ENSMUSG00000021903	1.1826930486379	3.47050081005797	5.18452605951471	0.00047357000011058	0.00510041246763391	0.0893559648977922
ENSMUSG00000032017	-2.00662001688258	1.32188540189608	-5.06110920326034	0.000563558398468145	0.005643496661103	0.0749166689687497
ENSMUSG00000030225	-1.04889864732056	3.35914168128317	-5.02595835012166	0.000592423060457027	0.00581907211181891	0.0662726332593779
ENSMUSG00000082361	2.17746231899043	1.9531198149383	5.00875546739978	0.000607123057450826	0.00589579864716619	0.065191955826724
ENSMUSG00000029153	-1.598904326913	2.58081809716616	-5.00358484879204	0.000611617374400454	0.0059244523164971	0.0607223458184531
ENSMUSG00000056919	1.05707976288292	3.16444591097977	5.00323861039374	0.000611919595861906	0.0059244523164971	0.028291637976972
ENSMUSG00000032777	1.43966748459559	5.27919692385945	5.22778914124037	0.000445782841572103	0.00495923753908376	0.0223977679553817
ENSMUSG00000026090	-2.13869162423763	0.497698466333721	-5.03308234547989	0.000586447586275241	0.00577695377895264	0.0223711448817578
ENSMUSG00000030110	-1.28279916959244	3.19542635422668	-4.96962023669104	0.000642039544030017	0.00609202044808379	0.00260365055679213
ENSMUSG00000026574	-1.52589310983625	6.25595685673362	-5.18960277111532	0.000470215108986438	0.00507279123459487	-0.00238932221080912
ENSMUSG00000019808	-1.6983410847254	0.476512185477308	-5.03267783459011	0.0005867851478232	0.00577695377895264	-0.00710848436758749
ENSMUSG00000001150	1.19946097625379	4.9505348994793	5.16236267977783	0.000488520163058776	0.00518315855648642	-0.00758157399972781
ENSMUSG00000037995	-2.26214213266041	0.418348169220459	-4.97450105159194	0.000637569879652902	0.00606764482056333	-0.0198935879291575
ENSMUSG00000025150	-1.83017384167439	1.20822830110366	-4.9373308382886	0.000672466949015397	0.00627864050287976	-0.0334216490637527
ENSMUSG00000063727	-1.54648857286469	2.79475860759224	-4.93455885244843	0.000675150082664224	0.0062945365005398	-0.0451158113503904
ENSMUSG00000020491	-2.20819913957699	1.1939003762063	-4.94513478651151	0.000664974236120979	0.00625343889451289	-0.0548069339910331
ENSMUSG00000039089	1.12608989354033	3.341651558774	4.99875543481522	0.000615847303120222	0.00594008089966748	-0.0559076032511525
ENSMUSG00000078771	-1.05943123126433	3.27837952274431	-4.91844918599697	0.000690971806533284	0.00637720780177879	-0.0680068167140186
ENSMUSG00000058740	2.36933761614397	1.02120683510021	4.8982443847973	0.00071137831587067	0.00650012442643962	-0.0789903837187023
ENSMUSG00000034832	1.13100521450983	4.50623210354244	5.09865270399774	0.000534385389879141	0.00546648576515412	-0.0815001309158223
ENSMUSG00000031274	1.06413807364724	5.51101380978419	5.21383369877264	0.000454549985498886	0.00500472788493542	-0.0821994961430645
ENSMUSG00000010064	-1.74772579206817	1.83818436128032	-4.89754578250039	0.000712095321460663	0.00650204817703556	-0.0830116249348825
ENSMUSG00000003824	-1.2540912915419	2.60238320725279	-4.89220780255617	0.000717599500337311	0.00651523506741896	-0.0881740574947587
ENSMUSG00000033491	-1.16958458319527	3.29572292180803	-4.89270233092939	0.000717087667548537	0.00651523506741896	-0.092016704502754
ENSMUSG00000050919	2.55749822087737	0.729222603569714	4.92498975619904	0.00068450082496969	0.00634027531815359	-0.104262782643052
ENSMUSG00000035295	-1.51607048910631	0.871895911554744	-4.88964038662672	0.000720263041119717	0.00653018144201619	-0.106473721004798
ENSMUSG00000044927	-1.25633668618981	2.53108940842841	-4.86931102124091	0.000741730552067645	0.00667297605286925	-0.117801676979446
ENSMUSG00000040136	1.16867734461171	4.40314421875046	5.12469603253746	0.000515101737394006	0.00533296460053569	-0.119516314740497
ENSMUSG00000034324	-1.83105375836804	2.41057015259461	-4.90025835131392	0.000709315613293571	0.00648589305089948	-0.122822681549934
ENSMUSG00000068115	1.14462510601211	3.68720842753142	4.93233474087203	0.000677311185444996	0.00630552646754377	-0.132271495649979
ENSMUSG00000039323	-1.95868274888994	2.01570019996684	-4.85856962811543	0.000753348615545084	0.00674541166608947	-0.134345346272054
ENSMUSG00000090000	-1.09093986314776	6.1095240141269	-5.1766467149018	0.000478827948564958	0.00512693344760378	-0.13573491602738
ENSMUSG00000024862	1.14320803284359	2.84098570386775	4.89364239520684	0.000716115784876254	0.00651523506741896	-0.138127448222344
ENSMUSG00000032845	-1.91884020209363	0.897423650673658	-4.85678785073624	0.000755294552742244	0.0067515462114648	-0.142611654246052
ENSMUSG00000042763	1.80442535510164	0.642529550819091	4.86482435858301	0.000746559935284042	0.00670233318124233	-0.151985842118953
ENSMUSG00000054252	-1.21567366743173	3.04433762000323	-4.91244365067731	0.000696971095349231	0.0063988117136918	-0.153397963612209
ENSMUSG00000020686	1.74997424125255	-0.0095241906376175	4.87612816314354	0.000734456488594506	0.00661680870215879	-0.156786674761533
ENSMUSG00000043059	-1.04389522821373	3.61730458226541	-4.89419433917214	0.000715545815635637	0.00651511457873231	-0.157692709795856
ENSMUSG00000024875	-1.08744100790547	4.16660249289655	-4.9716947418473	0.00064013570637056	0.00608294759317931	-0.158326616789886
ENSMUSG00000039747	-1.21422274957211	3.25616249217583	-4.85846744677389	0.000753460066145217	0.00674541166608947	-0.165666467110941
ENSMUSG00000041229	1.15421823100117	5.25922777072951	5.12064313012756	0.000518053005570505	0.00535488283857822	-0.165792081681471
ENSMUSG00000035112	1.18457613105159	2.34206950866093	4.91650581001719	0.000692907093160969	0.00638336543060146	-0.180524497839515
ENSMUSG00000002055	-1.84893666829102	2.62681129314383	-4.82200592671994	0.000794376997214963	0.00696029020007698	-0.18446766939313
ENSMUSG00000039813	-1.79594072285438	0.830917023183406	-4.81872692919382	0.000798171333298644	0.00697069631080815	-0.192185263609553
ENSMUSG00000027315	-1.66081272182856	0.805959846196964	-4.8150587654682	0.000802438957054753	0.00698501910817013	-0.192696030514803
ENSMUSG00000090451	-1.76935405017772	1.41572357713464	-4.81116915811811	0.000806990855123565	0.00700957279978101	-0.202807148923958
ENSMUSG00000034825	1.26293562356747	3.53877450080721	4.96011478611575	0.000650840827511811	0.00615732832984276	-0.20485459431377
ENSMUSG00000032409	1.33445818181257	3.16838709880571	4.84720187804882	0.000765856325328895	0.00679949066706249	-0.209680287788256
ENSMUSG00000034171	1.46734104350018	1.94654193336181	4.81686808148524	0.000800330919745784	0.00697871315551202	-0.213586424263689
ENSMUSG00000063849	1.49381853150486	1.55951820556361	4.78928422290321	0.000833121709144316	0.00713157464408001	-0.225192079834309
ENSMUSG00000019848	-1.22467117398912	3.79140575668669	-4.78886882117172	0.000833626358531365	0.00713157464408001	-0.22972148014824
ENSMUSG00000057469	-1.09375339285876	3.43949277371355	-4.87833849572182	0.000732114410952576	0.00660034045492217	-0.232913027421702
ENSMUSG00000074476	-2.40991461473688	2.88378164208644	-4.7768442866628	0.000848376730475178	0.0071796047896113	-0.255023582424387
ENSMUSG00000055980	1.04030207453029	3.93170908410342	4.8388633860135	0.000775172039013188	0.00684433193731176	-0.271214456368721
ENSMUSG00000020330	-1.71003460183422	2.52015578658342	-4.77460154862342	0.00085115858247867	0.00719265112742248	-0.277131013721148
ENSMUSG00000054752	-1.95478622003775	2.17205019706526	-4.74944344973211	0.000883040294820211	0.00740945836921691	-0.28187036314093
ENSMUSG00000001763	1.02871582559475	2.53911098802814	4.77925568011478	0.000845396508817186	0.00717804257949407	-0.285287822855023
ENSMUSG00000025359	2.40195946856867	0.241074338787584	4.79916765114503	0.000821210585757353	0.00708245266943724	-0.286077737546063
ENSMUSG00000031103	-1.22697218371633	3.90920296098079	-4.77416775068751	0.000851697780942392	0.00719265112742248	-0.294556234105783
ENSMUSG00000020407	-1.167206389427	3.13338496017257	-4.73775113382424	0.00089828916486372	0.00749333092821341	-0.298415915909975
ENSMUSG00000033478	1.0763122780619	5.02866062257625	4.93862799542317	0.00067121529117475	0.00627864050287976	-0.299346373864641
ENSMUSG00000079355	-2.26391804419596	0.536013413164202	-4.78977174446601	0.000832529861335747	0.00713157464408001	-0.303518192555838
ENSMUSG00000060402	-1.57011625471963	0.934996780241355	-4.72158087885616	0.000919842839462177	0.00758929458420014	-0.316841509993872
ENSMUSG00000051351	-1.25310875167884	4.85351321799848	-4.91211598949172	0.00069730001460156	0.0063988117136918	-0.323378616321171
ENSMUSG00000033752	-1.29398148222945	2.09708305599706	-4.70921962360016	0.000936691376706307	0.00766916064678289	-0.33924083366013
ENSMUSG00000063632	-2.59499552567515	3.01251798552912	-4.69854286533139	0.000951508991701243	0.00772153756982336	-0.35824022946483
ENSMUSG00000024907	-1.23474300588539	3.42022757373298	-4.79055093829634	0.000831584857567624	0.00713152064225328	-0.360147661070688
ENSMUSG00000054203	2.22480943282972	3.72301087273252	4.70874853090951	0.000937339959540387	0.00766957960521319	-0.362169789854121
ENSMUSG00000091957	-1.02755032188776	5.05648148826291	-4.91553438874621	0.000693876643660765	0.00638336543060146	-0.381327331570333
ENSMUSG00000030867	-1.68618304950983	2.19648024425468	-4.70269408288036	0.000945718276174859	0.00770865474890974	-0.381724231900341
ENSMUSG00000028020	-1.48730943909669	3.72359516347346	-4.7513018214718	0.000880642201667405	0.00739416912034411	-0.391500501309195
ENSMUSG00000103749	1.35779517497656	2.31560973380143	4.67716395049279	0.000981936306507974	0.00787881143934335	-0.400861136663374
ENSMUSG00000028545	-1.95533379770124	1.12424460120439	-4.69931169161326	0.000950433675114808	0.00772153756982336	-0.406170768346477
ENSMUSG00000020090	-2.05545916926462	-0.300476837078007	-4.71800889656632	0.000924678022467178	0.00761450702529418	-0.409818245434324
ENSMUSG00000036748	-1.2599059407769	3.91060771596674	-4.85679006167057	0.000755292134782097	0.0067515462114648	-0.412819229907606
ENSMUSG00000079056	1.11180355350707	1.56913891193838	4.65331228938164	0.00101711172084446	0.00807525063215902	-0.41370697284619
ENSMUSG00000002778	-1.20876543983159	3.34812304642521	-4.72433095570114	0.000916138603866137	0.00756359318098615	-0.41527590992624
ENSMUSG00000024112	1.3168277797166	5.87608080946833	5.09154048804391	0.000539785112342117	0.00550855427046749	-0.417978412858162
ENSMUSG00000070473	1.20327900488274	1.57689188785541	4.63997058624224	0.00103737125562049	0.00814962624981635	-0.428283454084631
ENSMUSG00000043909	1.07018503293618	5.11607880116471	4.84752233790955	0.000765500705484975	0.00679949066706249	-0.432847200511205
ENSMUSG00000030214	-1.28465599200975	1.78335157584593	-4.64028237629762	0.00103689292136615	0.00814962624981635	-0.433555175033118
ENSMUSG00000070495	-1.89545829480924	-0.261898243810473	-4.64842984904241	0.00102447640263544	0.00809866259669564	-0.470840550719416
ENSMUSG00000039512	1.69338844130609	3.00966281266899	4.66489719835452	0.000999861906816543	0.00798272833315347	-0.471323328746021
ENSMUSG00000051043	1.00953349255641	6.41761702701598	5.0240930217594	0.000593998413535094	0.00582118445264392	-0.474769908702121
ENSMUSG00000045211	-1.02276250609835	2.6575299762232	-4.67167747895188	0.000989911049849505	0.00793783763770639	-0.474945605799374
ENSMUSG00000078185	1.25699948971899	1.86037400732429	4.60286265565596	0.00109601497139095	0.00848139855498315	-0.478054646216007
ENSMUSG00000045519	-1.05366846568613	3.08024579728716	-4.6582147371832	0.00100977361540187	0.00804684895998091	-0.481279721821792
ENSMUSG00000055660	1.19328232821685	2.01499742364228	4.5844384747909	0.00112643473078461	0.00861296549959071	-0.504964661522176
ENSMUSG00000016637	-1.05840675276114	3.71987930187495	-4.71839426313324	0.000924155071725424	0.00761450702529418	-0.506594556162427
ENSMUSG00000009075	-1.71220677188427	0.457745119615154	-4.59321729078807	0.0011118295700987	0.00856762786370172	-0.507824487387066
ENSMUSG00000052369	-1.71685197848079	2.7438365992683	-4.60750369885699	0.00108849103077838	0.00844323914143978	-0.509158588524659
ENSMUSG00000070733	1.31392990283529	4.09760632039017	4.77372627913449	0.000852246891964537	0.00719265112742248	-0.51429174901085
ENSMUSG00000021911	1.04993314824017	5.00569043469781	4.7746536490976	0.000851093847596131	0.00719265112742248	-0.51442564846702
ENSMUSG00000016763	-1.98931547743461	2.39731921790393	-4.64041988647143	0.00103668203415716	0.00814962624981635	-0.514772555561194
ENSMUSG00000018372	-1.03802072534066	2.83421426085996	-4.60943046819151	0.00108538358173084	0.00842961550046006	-0.520496360522772
ENSMUSG00000042501	-1.54678338258639	0.0848037786831809	-4.5836146324266	0.00112781579159354	0.00861352707680218	-0.528772992041327
ENSMUSG00000041649	-1.62499191932881	0.437525239676194	-4.58984087779301	0.00111742283959337	0.00859010443993994	-0.536418043063351
ENSMUSG00000032254	-1.35962884056435	3.17557787473183	-4.5670432264795	0.00115598183766945	0.00874735493231004	-0.540528730641289
ENSMUSG00000037624	-1.18475328706473	3.6658120114035	-4.67913192853749	0.000979092511256811	0.00787568274405698	-0.546449783991821
ENSMUSG00000015619	-2.68091070838722	1.06703550369346	-4.55007166475114	0.00118560567325092	0.00888636855263849	-0.553654094430361
ENSMUSG00000040329	1.42452898881999	1.80488533339252	4.56557331148361	0.00115851613312332	0.0087539906515816	-0.55881857229201
ENSMUSG00000022195	1.2096294004109	2.81017066496457	4.58359420651684	0.00112785005578006	0.00861352707680218	-0.561154520527829
ENSMUSG00000017754	-1.10447674765895	5.20922734615487	-4.79275086671884	0.000828922969315721	0.0071134445722428	-0.564457814545056
ENSMUSG00000054400	-1.23413635230029	1.85989705986696	-4.53998001762061	0.0012036028639447	0.00898947599851813	-0.571729693818171
ENSMUSG00000029603	1.30807846400718	3.02458667120247	4.64852153274666	0.0010243375843007	0.00809866259669564	-0.572039856661012
ENSMUSG00000058152	-1.10361018293621	3.13130448602366	-4.5399342775876	0.0012036850943646	0.00898947599851813	-0.574925784469985
ENSMUSG00000059060	-1.59791870653456	2.05107618949845	-4.52429732867203	0.00123215031069328	0.00911480175717453	-0.585486462417397
ENSMUSG00000086022	1.39062031648683	0.112820240476683	4.5281108263704	0.0012251428708249	0.00909034815716632	-0.586132993608776
ENSMUSG00000039001	-1.20043120579636	4.84497631649055	-4.75486883868372	0.000876058681789477	0.00736531850478933	-0.597265155900572
